BIN,Brand,Type,Category,Issuer,IssuerPhone,IssuerUrl,isoCode2,isoCode3,CountryName
438998,VISA,DEBIT,PREPAID CLASSIC,ARAB FINANCIAL SERVICES COMPANY,,,BH,BHR,BAHRAIN
439052,VISA,DEBIT,SIGNATURE,HSBC BANK MIDDLE EAST,+97142241000,http://www.hsbc.ae,AE,ARE,UNITED ARAB EMIRATES
439073,VISA,CREDIT,,FRANSABANK S.A.L.,+9611340180,http://www.fransabank.com,LB,LBN,LEBANON
439097,VISA,CREDIT,BUSINESS SIGNATURE,NATIONAL BANK OF OMAN LIMITED (S.A.O.G.),,,OM,OMN,OMAN
439141,VISA,CREDIT,SIGNATURE,AL-SALAM BANK - BAHRAIN B.S.C.,,,BH,BHR,BAHRAIN
439277,VISA,CREDIT,INFINITE,SAUDI AWWAL BANK,,,SA,SAU,SAUDI ARABIA
439339,VISA,DEBIT,PREPAID PLATINUM,EMIRATES NBD BANK (P.J.S.C.),+971800456,http://www.emiratesnbd.com,AE,ARE,UNITED ARAB EMIRATES
439357,VISA,DEBIT,PREPAID CLASSIC,NATIONAL BANK OF OMAN LIMITED (S.A.O.G.),,,OM,OMN,OMAN
439370,VISA,DEBIT,PREPAID PLATINUM,ARAB NATIONAL BANK,,,SA,SAU,SAUDI ARABIA
439950,VISA,CREDIT,PLATINUM,FIRST ABU DHABI BANK (PJSC),,,OM,OMN,OMAN
439954,VISA,DEBIT,CLASSIC,GIB-SA,,,SA,SAU,SAUDI ARABIA
439955,VISA,CREDIT,PLATINUM,GIB-SA,,,SA,SAU,SAUDI ARABIA
439956,VISA,DEBIT,PLATINUM,GULF INTERNATIONAL BANK B.S.C.,,,BH,BHR,BAHRAIN
439962,VISA,CREDIT,INFINITE,CREDIT LIBANAIS S.A.L.,+9611900111,http://www.creditlibanais.com.lb,LB,LBN,LEBANON
440033,VISA,DEBIT,PLATINUM,BANK OF BEIRUT SAL,,,LB,LBN,LEBANON
440034,VISA,CREDIT,PLATINUM,BANK OF BEIRUT SAL,,,LB,LBN,LEBANON
440037,VISA,CREDIT,SIGNATURE BUSINESS,BANK OF BEIRUT SAL,,,LB,LBN,LEBANON
440038,VISA,DEBIT,BUSINESS,BANK OF BEIRUT SAL,,,LB,LBN,LEBANON
440207,VISA,DEBIT,CLASSIC,BANQUE MISR,,http://www.banquemisr.com,EG,EGY,EGYPT
440208,VISA,CREDIT,CLASSIC,QATAR NATIONAL BANK AL AHLI S.A.E.,,,EG,EGY,EGYPT
440250,VISA,DEBIT,PREPAID PURCHASING,ARAB FINANCIAL SERVICES COMPANY,,,BH,BHR,BAHRAIN
440300,VISA,CREDIT,BUSINESS,"ISRACARD, LTD.",,,IL,ISR,ISRAEL
440302,VISA,CREDIT,GOLD,"ISRACARD, LTD.",,,IL,ISR,ISRAEL
440303,VISA,CREDIT,,BANK LEUMI LE-ISRAEL B.M.,+97239544555,http://english.leumi.co.il,IL,ISR,ISRAEL
440304,VISA,DEBIT,PREPAID,MASHREQBANK,+97143632250,http://www.mashreqbank.com,AE,ARE,UNITED ARAB EMIRATES
440309,VISA,CREDIT,PLATINUM,CREDIMAX B.S.C. (CLOSED),,,BH,BHR,BAHRAIN
440413,VISA,CREDIT,PLATINUM,NETWORK INTERNATIONAL LLC,,,AE,ARE,UNITED ARAB EMIRATES
440420,VISA,CREDIT,BUSINESS ENHANCED,FIRST ABU DHABI BANK (PJSC),,,AE,ARE,UNITED ARAB EMIRATES
440451,VISA,CREDIT,BUSINESS,ASEEL FINANCE JSC,,,AE,ARE,UNITED ARAB EMIRATES
440478,VISA,CREDIT,BUSINESS ENHANCED,FIRST ABU DHABI BANK (PJSC),,,AE,ARE,UNITED ARAB EMIRATES
440518,VISA,DEBIT,ULTRA HIGH NET WORTH,INTL HDQTRS-CENTER OWNED,,,QA,QAT,QATAR
440532,VISA,CREDIT,PLATINUM,BANK AL JAZIRA,(966) 2 609 8888,http://www.baj.com.sa,SA,SAU,SAUDI ARABIA
440533,VISA,DEBIT,CLASSIC,BANK AL JAZIRA,(966) 2 609 8888,http://www.baj.com.sa,SA,SAU,SAUDI ARABIA
440545,VISA,CREDIT,,BLOM BANK S.A.L.,(961-1) 738938 - 743300 OR (961-1) 372780 - 370830 - 373102,http://www.blom.com.lb,LB,LBN,LEBANON
440546,VISA,CREDIT,,BANK AUDI S.A.L. - AUDI SARADAR GROUP,,,LB,LBN,LEBANON
440568,VISA,CREDIT,REWARDS,FRANSABANK S.A.L.,+9611340180,http://www.fransabank.com,LB,LBN,LEBANON
440569,VISA,CREDIT,REWARDS,FRANSABANK S.A.L.,+9611340180,http://www.fransabank.com,LB,LBN,LEBANON
440575,VISA,DEBIT,SIGNATURE,ARAB AFRICAN INTERNATIONAL BANK,+20224886679,http://www.aaib.com,EG,EGY,EGYPT
440576,VISA,DEBIT,INFINITE,ARAB AFRICAN INTERNATIONAL BANK,+20224886679,http://www.aaib.com,EG,EGY,EGYPT
440583,VISA,CREDIT,CORPORATE T&E,CQUR BANK LLC,,,QA,QAT,QATAR
440598,VISA,DEBIT,PREPAID TRAVEL MONEY,CITICORP,+97143114000,http://www.latam.citibank.com,AE,ARE,UNITED ARAB EMIRATES
440625,VISA,CREDIT,GOLD,"COMMERCIAL BANK OF KUWAIT, S.A.K.",00971 2 6447944,http://www.cbk.com,KW,KWT,KUWAIT
440629,VISA,CREDIT,CLASSIC,SAUDI INVESTMENT BANK,,,SA,SAU,SAUDI ARABIA
440630,VISA,DEBIT,ELECTRON,SAUDI INVESTMENT BANK,,,SA,SAU,SAUDI ARABIA
440631,VISA,CREDIT,GOLD,SAUDI INVESTMENT BANK,,,SA,SAU,SAUDI ARABIA
440647,VISA,DEBIT,CLASSIC,BANQUE SAUDI FRANSI,966 1 289 9999 OR 966 1 874 4000,http://www.alfransi.com.sa,SA,SAU,SAUDI ARABIA
440662,VISA,CREDIT,CLASSIC,BBAC S.A.L,+9614727747,http://www.bbacbank.com,LB,LBN,LEBANON
440663,VISA,CREDIT,GOLD,BBAC S.A.L,+9614727747,http://www.bbacbank.com,LB,LBN,LEBANON
440700,VISA,CREDIT,CLASSIC,BANQUE DU CAIRE,+20222648410,http://www.bdc.com.eg,EG,EGY,EGYPT
440701,VISA,CREDIT,GOLD,BANQUE DU CAIRE,+20222648410,http://www.bdc.com.eg,EG,EGY,EGYPT
440704,VISA,CREDIT,CORPORATE T&E,"NATIONAL BANK OF KUWAIT - EGYPT (NBK), S.A.E.",,,EG,EGY,EGYPT
440711,VISA,DEBIT,ELECTRON,BURGAN BANK (S.A.K.),,,KW,KWT,KUWAIT
440717,VISA,CREDIT,CLASSIC,BANK AUDI SAL,,,LB,LBN,LEBANON
440718,VISA,DEBIT,GOLD,BANK AUDI S.A.L. - AUDI SARADAR GROUP,,,LB,LBN,LEBANON
440786,VISA,CREDIT,REWARDS,BLOM BANK S.A.L.,(961-1) 738938 - 743300 OR (961-1) 372780 - 370830 - 373102,http://www.blom.com.lb,LB,LBN,LEBANON
440788,VISA,DEBIT,REWARDS,BLOM BANK S.A.L.,(961-1) 738938 - 743300 OR (961-1) 372780 - 370830 - 373102,http://www.blom.com.lb,LB,LBN,LEBANON
440789,VISA,CREDIT,GOLD,BANQUE AUDI S.A.L.,+9614727777,http://www.banqueaudi.com,LB,LBN,LEBANON
440795,VISA,DEBIT,BUSINESS,BANQUE SAUDI FRANSI,966 1 289 9999 OR 966 1 874 4000,http://www.alfransi.com.sa,SA,SAU,SAUDI ARABIA
440800,VISA,DEBIT,PREPAID PLATINUM,BURGAN BANK (S.A.K.),,,KW,KWT,KUWAIT
440801,VISA,DEBIT,PREPAID PLATINUM,BURGAN BANK (S.A.K.),,,KW,KWT,KUWAIT
440831,VISA,DEBIT,PREPAID PLATINUM,BURGAN BANK (S.A.K.),,,KW,KWT,KUWAIT
440874,VISA,DEBIT,ELECTRON,EMIRATES NBD,+971800456,http://www.emiratesnbd.com,AE,ARE,UNITED ARAB EMIRATES
440885,VISA,DEBIT,SIGNATURE,COMMERCIAL BANK OF DUBAI(PSC),,,AE,ARE,UNITED ARAB EMIRATES
440979,VISA,DEBIT,GOLD,BANQUE MISR,+20223912150,http://www.banquemisr.com,EG,EGY,EGYPT
440983,VISA,DEBIT,PREPAID CLASSIC,BANQUE MISR,+20223912150,http://www.banquemisr.com,EG,EGY,EGYPT
440989,VISA,CREDIT,PLATINUM,FIRST ABU DHABI BANK (PJSC),,,AE,ARE,UNITED ARAB EMIRATES
440997,VISA,DEBIT,PLATINUM,FIRST ABU DHABI BANK (PJSC),,,AE,ARE,UNITED ARAB EMIRATES
441004,VISA,DEBIT,GOLD,ARAB INTERNATIONAL BANK,23918794,http://www.aib.com.eg,EG,EGY,EGYPT
441127,VISA,DEBIT,PREPAID CORPORATE T&E,UAE EXCHANGE CENTRE LLC,+97142617575,http://www.uaeexchange.com,AE,ARE,UNITED ARAB EMIRATES
441176,VISA,CREDIT,INFINITE,BANK AL ETIHAD,,,JO,JOR,JORDAN
441180,VISA,DEBIT,INFINITE,BANK AL ETIHAD,,,JO,JOR,JORDAN
441193,VISA,CREDIT,SIGNATURE,BANK AL ETIHAD,,,JO,JOR,JORDAN
441194,VISA,DEBIT,PREPAID CLASSIC,BANQUE MISR,+20223912150,http://www.banquemisr.com,EG,EGY,EGYPT
441195,VISA,CREDIT,CLASSIC,FIRST ABU DHABI BANK PJSC,+971600525500,https://www.bankfab.com,AE,ARE,UNITED ARAB EMIRATES
441196,VISA,CREDIT,GOLD,FIRST ABU DHABI BANK PJSC,+971600525500,https://www.bankfab.com,AE,ARE,UNITED ARAB EMIRATES
441198,VISA,DEBIT,SIGNATURE,BANK AL ETIHAD,,,JO,JOR,JORDAN
441215,VISA,CREDIT,SIGNATURE,THE COMMERCIAL BANK OF KUWAIT S.A.K.,,,KW,KWT,KUWAIT
441286,VISA,CREDIT,INFINITE,THE HOUSING BANK FOR TRADE & FINANCE,,,JO,JOR,JORDAN
441330,VISA,CREDIT,,"DOHA BANK, LTD.",,,KW,KWT,KUWAIT
441350,VISA,DEBIT,PREPAID,,,,SA,SAU,SAUDI ARABIA
441374,VISA,DEBIT,PREPAID CLASSIC,AL ANSARI EXCHANGE LLC,,,AE,ARE,UNITED ARAB EMIRATES
441375,VISA,CREDIT,BUSINESS ENHANCED,AL RAJHI BANKING AND INVESTMENT CORP.,4433 92 000 + 966 OR 33 334 601 +966,http://www.alrajhibank.com.sa,SA,SAU,SAUDI ARABIA
441555,VISA,DEBIT,CLASSIC,BANK OF BAHRAIN & KUWAIT B.S.C.,,,BH,BHR,BAHRAIN
441658,VISA,DEBIT,PREPAID BUSINESS,STC BANK,,,SA,SAU,SAUDI ARABIA
441773,VISA,CREDIT,REWARDS,BYBLOS BANK,,,LB,LBN,LEBANON
442022,VISA,DEBIT,PREPAID PLATINUM,QATAR NATIONAL BANK (Q.P.S.C.),,,QA,QAT,QATAR
442104,VISA,CREDIT,PLATINUM,THE GULF BANK K.S.C.,,,KW,KWT,KUWAIT
442105,VISA,CREDIT,CLASSIC,THE GULF BANK K.S.C.,,,KW,KWT,KUWAIT
442109,VISA,CREDIT,INFINITE,EMIRATES ISLAMIC BANK P.J.S.C.,,,AE,ARE,UNITED ARAB EMIRATES
442130,VISA,CREDIT,PURCHASING,ARAB BANK PLC,+97317541000,http://www.arabbank.jo,BH,BHR,BAHRAIN
442131,VISA,CREDIT,BUSINESS ENHANCED,ARAB JORDAN INVESTMENT BANK,,,JO,JOR,JORDAN
442141,VISA,DEBIT,BUSINESS ENHANCED,CREDIT AGRICOLE EGYPT S.A.E.,+20952381002,http://www.ca-egypt.com,EG,EGY,EGYPT
442164,VISA,CREDIT,CLASSIC,FIRST ABU DHABI BANK PJSC,+971600525500,https://www.bankfab.com,AE,ARE,UNITED ARAB EMIRATES
442165,VISA,CREDIT,PLATINUM,FIRST ABU DHABI BANK PJSC,+971600525500,https://www.bankfab.com,AE,ARE,UNITED ARAB EMIRATES
442166,VISA,CREDIT,PLATINUM,FIRST ABU DHABI BANK (PJSC),,,AE,ARE,UNITED ARAB EMIRATES
442169,VISA,CREDIT,PLATINUM,ABU DHABI ISLAMIC BANK,+97126100600,http://www.adib.ae,AE,ARE,UNITED ARAB EMIRATES
442170,VISA,CREDIT,PLATINUM,ABU DHABI ISLAMIC BANK,+97126100600,http://www.adib.ae,AE,ARE,UNITED ARAB EMIRATES
442171,VISA,CREDIT,PLATINUM,ABU DHABI ISLAMIC BANK,+97126100600,http://www.adib.ae,AE,ARE,UNITED ARAB EMIRATES
442172,VISA,DEBIT,CLASSIC,BARCLAYS BANK PLC,+97143626888,http://www.barclays.co.uk,AE,ARE,UNITED ARAB EMIRATES
442178,VISA,CREDIT,PLATINUM,MASHREQBANK,+97143632250,http://www.mashreqbank.com,AE,ARE,UNITED ARAB EMIRATES
442179,VISA,CREDIT,PLATINUM,MASHREQ BANK,+97143632250,http://www.mashreqbank.com,AE,ARE,UNITED ARAB EMIRATES
442180,VISA,CREDIT,PLATINUM,MASHREQBANK,+97143632250,http://www.mashreqbank.com,AE,ARE,UNITED ARAB EMIRATES
442233,VISA,CREDIT,,,,,AE,ARE,UNITED ARAB EMIRATES
442421,VISA,CREDIT,PLATINUM,QATAR NATIONAL BANK,+97444622724,http://www.qnb.com.qa,QA,QAT,QATAR
442422,VISA,CREDIT,PLATINUM,QATAR NATIONAL BANK,+97444622724,http://www.qnb.com.qa,QA,QAT,QATAR
442429,VISA,CREDIT,ULTRA HIGH NET WORTH,QATAR NATIONAL BANK (Q.P.S.C.),,,QA,QAT,QATAR
442445,VISA,DEBIT,PREPAID CLASSIC,ABU DHABI ISLAMIC BANK,+97126100600,http://www.adib.ae,AE,ARE,UNITED ARAB EMIRATES
442446,VISA,CREDIT,SIGNATURE,THE GULF BANK K.S.C.,,,KW,KWT,KUWAIT
442463,VISA,DEBIT,CLASSIC,D360 BANK,,,SA,SAU,SAUDI ARABIA
442473,VISA,CREDIT,SIGNATURE,FIRST ABU DHABI BANK (PJSC),,,AE,ARE,UNITED ARAB EMIRATES
442822,VISA,DEBIT,PREPAID PLATINUM,FIRST ABU DHABI BANK (PJSC),,,AE,ARE,UNITED ARAB EMIRATES
443182,VISA,DEBIT,CLASSIC,CREDIT LIBANAIS S.A.L.,+9611900111,http://www.creditlibanais.com.lb,LB,LBN,LEBANON
443329,VISA,CREDIT,GOLD,FIRST ABU DHABI BANK PJSC,+20225204375,https://www.bankfab.com,EG,EGY,EGYPT
443338,VISA,CREDIT,PLATINUM,FIRST ABU DHABI BANK (PJSC),,,EG,EGY,EGYPT
443422,VISA,DEBIT,PREPAID,,,,IQ,IRQ,IRAQ
443851,VISA,DEBIT,GOLD,EMIRATES ISLAMIC BANK P.J.S.C.,,,AE,ARE,UNITED ARAB EMIRATES
443911,VISA,DEBIT,REWARDS,EMIRATES NBD BANK (P.J.S.C.),+971800456,http://www.emiratesnbd.com,AE,ARE,UNITED ARAB EMIRATES
443912,VISA,DEBIT,BUSINESS,EMIRATES NBD BANK (P.J.S.C.),+971800456,http://www.emiratesnbd.com,AE,ARE,UNITED ARAB EMIRATES
443913,VISA,DEBIT,INFINITE/SIGNATURE,EMIRATES NBD BANK (P.J.S.C.),+971800456,http://www.emiratesnbd.com,AE,ARE,UNITED ARAB EMIRATES
443925,VISA,CREDIT,ULTRA HIGH NET WORTH,SAUDI AWWAL BANK,,,SA,SAU,SAUDI ARABIA
443926,VISA,DEBIT,PREPAID PURCHASING,AL RAJHI BANKING AND INVESTMENT CORP.,4433 92 000 + 966 OR 33 334 601 +966,http://www.alrajhibank.com.sa,SA,SAU,SAUDI ARABIA
443927,VISA,DEBIT,PLATINUM,PROVISIONAL BID - COMPANY IZDIHAR FOR FINANCIAL TECHNOLOGY,,,SA,SAU,SAUDI ARABIA
443946,VISA,DEBIT,PREPAID PLATINUM,AL BILAD BANK,9662918884,http://www.bankalbilad.com,SA,SAU,SAUDI ARABIA
443959,VISA,CREDIT,PLATINUM,EMIRATES NBD BANK (P.J.S.C.),+971800456,http://www.emiratesnbd.com,AE,ARE,UNITED ARAB EMIRATES
443965,VISA,CREDIT,,QATAR INTERNATIONAL ISLAMIC BANK,,http://www.qiib.com.qa,QA,QAT,QATAR
443966,VISA,CREDIT,PLATINUM,EMIRATES ISLAMIC BANK P.J.S.C.,,,AE,ARE,UNITED ARAB EMIRATES
443967,VISA,CREDIT,GOLD,THE COMMERCIAL BANK OF KUWAIT S.A.K.,,,KW,KWT,KUWAIT
443968,VISA,CREDIT,GOLD,THE COMMERCIAL BANK OF KUWAIT S.A.K.,,,KW,KWT,KUWAIT
443992,VISA,CREDIT,SIGNATURE,AHLI BANK Q.S.C.,(974) 4232222,http://www.ahlibank.com.qa,QA,QAT,QATAR
443993,VISA,DEBIT,CLASSIC,AHLI BANK Q.S.C.,(974) 4232222,http://www.ahlibank.com.qa,QA,QAT,QATAR
443995,VISA,CREDIT,SIGNATURE,BOUBYAN BANK K.S.C.,,,KW,KWT,KUWAIT
444030,VISA,CREDIT,CLASSIC,FIRST ABU DHABI BANK PJSC,+97317228800,https://www.bankfab.com,BH,BHR,BAHRAIN
444031,VISA,CREDIT,GOLD,FIRST ABU DHABI BANK PJSC,+97317228800,https://www.bankfab.com,BH,BHR,BAHRAIN
444032,VISA,CREDIT,PLATINUM,FIRST ABU DHABI BANK PJSC,+97317228800,https://www.bankfab.com,BH,BHR,BAHRAIN
444033,VISA,CREDIT,PLATINUM,THE NATIONAL BANK OF UMM AL-QAIWAIN PSC.,,,AE,ARE,UNITED ARAB EMIRATES
444034,VISA,DEBIT,PREPAID CLASSIC,THE NATIONAL BANK OF UMM AL-QAIWAIN PSC.,,,AE,ARE,UNITED ARAB EMIRATES
444035,VISA,DEBIT,PREPAID CLASSIC,THE NATIONAL BANK OF UMM AL-QAIWAIN PSC.,,,AE,ARE,UNITED ARAB EMIRATES
444043,VISA,CREDIT,,,,,AE,ARE,UNITED ARAB EMIRATES
444049,VISA,CREDIT,,"DOHA BANK, LTD.",,,AE,ARE,UNITED ARAB EMIRATES
444311,VISA,CREDIT,CLASSIC,IRAQ ELECTRONIC GATE FOR FINANCIAL SERVICES CO. LTD.,,,IQ,IRQ,IRAQ
444312,VISA,CREDIT,INFINITE,THE SAUDI INVESTMENT BANK,,,SA,SAU,SAUDI ARABIA
444322,VISA,CREDIT,BUSINESS,"ISRAEL CREDIT CARDS, LTD.",,http://www.cal-intl.com,IL,ISR,ISRAEL
444332,VISA,DEBIT,PREPAID PLATINUM,KUWAIT FINANCE HOUSE,+9651803333,http://www.kfh.com,KW,KWT,KUWAIT
444333,VISA,CREDIT,INFINITE,QATAR NATIONAL BANK (Q.P.S.C.),,,QA,QAT,QATAR
444397,VISA,CREDIT,PURCHASING,ALINMA BANK,,,SA,SAU,SAUDI ARABIA
444411,VISA,CREDIT,ULTRA HIGH NET WORTH,VISION BANK,,https://www.visionbank.bank,SA,SAU,SAUDI ARABIA
444439,VISA,DEBIT,SIGNATURE,EMIRATES NBD BANK (P.J.S.C.),+971800456,http://www.emiratesnbd.com,AE,ARE,UNITED ARAB EMIRATES
444445,VISA,DEBIT,PREPAID PLATINUM,BANQUE SAUDI FRANSI,966 1 289 9999 OR 966 1 874 4000,http://www.alfransi.com.sa,SA,SAU,SAUDI ARABIA
444447,VISA,CREDIT,INFINITE,STANDARD CHARTERED BANK,+971600522288,https://www.sc.com,AE,ARE,UNITED ARAB EMIRATES
444460,VISA,CREDIT,CLASSIC,DOHA BANK UAE,,,AE,ARE,UNITED ARAB EMIRATES
444461,VISA,CREDIT,BUSINESS,DOHA BANK UAE,,,AE,ARE,UNITED ARAB EMIRATES
444462,VISA,CREDIT,PLATINUM,DOHA BANK Q.S.C.,+97144456000,http://www.dohabank.com.qa,AE,ARE,UNITED ARAB EMIRATES
444463,VISA,DEBIT,CLASSIC,"DOHA BANK, LTD.",,,AE,ARE,UNITED ARAB EMIRATES
444469,VISA,DEBIT,PREPAID CLASSIC,BANK OF BAGHDAD,+964662568329,http://www.bankofbaghdad.org,IQ,IRQ,IRAQ
444494,VISA,DEBIT,CLASSIC,AL RAJHI BANKING AND INVESTMENT CORP.,4433 92 000 + 966 OR 33 334 601 +966,http://www.alrajhibank.com.sa,SA,SAU,SAUDI ARABIA
444495,VISA,DEBIT,PLATINUM,BANK AL JAZIRA,(966) 2 609 8888,http://www.baj.com.sa,SA,SAU,SAUDI ARABIA
444496,VISA,DEBIT,PLATINUM,BANK AL JAZIRA,(966) 2 609 8888,http://www.baj.com.sa,SA,SAU,SAUDI ARABIA
444812,VISA,CREDIT,CLASSIC,DUBAI ISLAMIC BANK,,http://www.alislami.ae,AE,ARE,UNITED ARAB EMIRATES
444824,VISA,DEBIT,BUSINESS,COMMERCIAL INTERNATIONAL BANK,+20227383011,http://www.cibeg.com,EG,EGY,EGYPT
444825,VISA,DEBIT,PREPAID PLATINUM,NYMCARD PAYMENT SERVICES L.L.C.,,,AE,ARE,UNITED ARAB EMIRATES
445021,VISA,CREDIT,PLATINUM,DUBAI ISLAMIC BANK,,http://www.alislami.ae,AE,ARE,UNITED ARAB EMIRATES
445022,VISA,CREDIT,REWARDS,DUBAI ISLAMIC BANK,,http://www.alislami.ae,AE,ARE,UNITED ARAB EMIRATES
445133,VISA,CREDIT,PLATINUM,COMMERCIAL BANK OF DUBAI(PSC),,,AE,ARE,UNITED ARAB EMIRATES
445134,VISA,CREDIT,CLASSIC,COMMERCIAL BANK OF DUBAI(PSC),,,AE,ARE,UNITED ARAB EMIRATES
445135,VISA,CREDIT,SIGNATURE,COMMERCIAL BANK OF DUBAI(PSC),,,AE,ARE,UNITED ARAB EMIRATES
445136,VISA,CREDIT,INFINITE,COMMERCIAL BANK OF DUBAI(PSC),,,AE,ARE,UNITED ARAB EMIRATES
445137,VISA,CREDIT,PLATINUM,COMMERCIAL BANK OF DUBAI(PSC),,,AE,ARE,UNITED ARAB EMIRATES
445138,VISA,CREDIT,GOLD,COMMERCIAL BANK OF DUBAI(PSC),,,AE,ARE,UNITED ARAB EMIRATES
445149,VISA,CREDIT,CLASSIC,BYBLOS BANK SAL,,,LB,LBN,LEBANON
445150,VISA,CREDIT,BUSINESS ENHANCED,BLOM BANK S.A.L.,(961-1) 738938 - 743300 OR (961-1) 372780 - 370830 - 373102,http://www.blom.com.lb,LB,LBN,LEBANON
445303,VISA,CREDIT,SIGNATURE,THE SAUDI NATIONAL BANK,,,SA,SAU,SAUDI ARABIA
445309,VISA,CREDIT,PLATINUM,AL RAJHI BANKING AND INVESTMENT CORP.,4433 92 000 + 966 OR 33 334 601 +966,http://www.alrajhibank.com.sa,SA,SAU,SAUDI ARABIA
445315,VISA,DEBIT,INFINITE,"REVOLUT, LTD.",,,IL,ISR,ISRAEL
445327,VISA,CREDIT,INFINITE,AL-RAJHI BANKING AND INVESTMENT CORPORATION,,,SA,SAU,SAUDI ARABIA
445413,VISA,DEBIT,PREPAID CLASSIC,NASS WALLET COMPANY FOR FINANCIAL AND PAYMENT SERVICES THROUGH CELLPHONES,,,IQ,IRQ,IRAQ
445514,VISA,CREDIT,PLATINUM,COMMERCIAL INTERNATIONAL BANK,+20227383011,http://www.cibeg.com,EG,EGY,EGYPT
445520,VISA,CREDIT,SIGNATURE,AL RAJHI BANKING AND INVESTMENT CORP.,4433 92 000 + 966 OR 33 334 601 +966,http://www.alrajhibank.com.sa,SA,SAU,SAUDI ARABIA
445521,VISA,CREDIT,INFINITE,AL RAJHI BANKING AND INVESTMENT CORP.,4433 92 000 + 966 OR 33 334 601 +966,http://www.alrajhibank.com.sa,SA,SAU,SAUDI ARABIA
445522,VISA,DEBIT,PREPAID PLATINUM,AL RAJHI BANKING AND INVESTMENT CORP.,4433 92 000 + 966 OR 33 334 601 +966,http://www.alrajhibank.com.sa,SA,SAU,SAUDI ARABIA
445541,VISA,CREDIT,BUSINESS,ABU DHABI ISLAMIC BANK,+97126100600,http://www.adib.ae,AE,ARE,UNITED ARAB EMIRATES
445542,VISA,CREDIT,BUSINESS ENHANCED,ABU DHABI ISLAMIC BANK,+97126100600,http://www.adib.ae,AE,ARE,UNITED ARAB EMIRATES
445543,VISA,DEBIT,BUSINESS,ABU DHABI ISLAMIC BANK,+97126100600,http://www.adib.ae,AE,ARE,UNITED ARAB EMIRATES
445556,VISA,CREDIT,CLASSIC,BANQUE LIBANO-FRANCAISE S.A.L.,1272,http://www.eblf.com,LB,LBN,LEBANON
445557,VISA,CREDIT,GOLD,BANQUE LIBANO-FRANCAISE S.A.L.,1272,http://www.eblf.com,LB,LBN,LEBANON
445558,VISA,DEBIT,ELECTRON,BANQUE LIBANO-FRANCAISE S.A.L.,1272,http://www.eblf.com,LB,LBN,LEBANON
445559,VISA,DEBIT,,BANQUE LIBANO-FRANCAISE S.A.L.,1272,http://www.eblf.com,LB,LBN,LEBANON
445564,VISA,DEBIT,INFINITE,BANK AL JAZIRA,(966) 2 609 8888,http://www.baj.com.sa,SA,SAU,SAUDI ARABIA
445576,VISA,CREDIT,CLASSIC,ABU DHABI COMMERCIAL BANK,+97126962222,http://www.adcb.com,AE,ARE,UNITED ARAB EMIRATES
445577,VISA,CREDIT,REWARDS,ABU DHABI COMMERCIAL BANK,+97126962222,http://www.adcb.com,AE,ARE,UNITED ARAB EMIRATES
445578,VISA,CREDIT,INFINITE,ABU DHABI COMMERCIAL BANK,+97126962222,http://www.adcb.com,AE,ARE,UNITED ARAB EMIRATES
445579,VISA,CREDIT,PLATINUM,ABU DHABI COMMERCIAL BANK,+97126962222,http://www.adcb.com,AE,ARE,UNITED ARAB EMIRATES
445682,VISA,DEBIT,PREPAID PLATINUM,DUBAI ISLAMIC BANK,,http://www.alislami.ae,AE,ARE,UNITED ARAB EMIRATES
445684,VISA,DEBIT,PREPAID PLATINUM,AL ANSARI EXCHANGE LLC,,,AE,ARE,UNITED ARAB EMIRATES
445687,VISA,DEBIT,PREPAID PLATINUM,AL BILAD BANK,,http://www.bankalbilad.com,SA,SAU,SAUDI ARABIA
445692,VISA,DEBIT,PREPAID PLATINUM,FIRST ABU DHABI BANK (PJSC),,,AE,ARE,UNITED ARAB EMIRATES
445696,VISA,DEBIT,BUSINESS,EMIRATES NBD BANK (P.J.S.C.),,http://www.emiratesnbd.com,SA,SAU,SAUDI ARABIA
445813,VISA,CREDIT,PLATINUM,HSBC BANK MIDDLE EAST,+97317569999,http://www.hsbc.ae,BH,BHR,BAHRAIN
445814,VISA,CREDIT,CLASSIC,BANK AL ETIHAD,,,JO,JOR,JORDAN
445815,VISA,CREDIT,PLATINUM,HSBC BANK - EGYPT SAE,+20235359100,http://www.hsbc.com.eg,EG,EGY,EGYPT
445826,VISA,DEBIT,PREPAID CORPORATE T&E,AL-RAJHI BANKING AND INVESTMENT CORPORATION,,,SA,SAU,SAUDI ARABIA
445827,VISA,DEBIT,PREPAID PLATINUM,AL RAJHI BANKING AND INVESTMENT CORP.,4433 92 000 + 966 OR 33 334 601 +966,http://www.alrajhibank.com.sa,SA,SAU,SAUDI ARABIA
445955,VISA,DEBIT,CLASSIC,SOCIETE GENERALE DE BANQUE AU LIBAN S.A.L (SGBL),1274477777,http://www.sgbl.com.lb,LB,LBN,LEBANON
445956,VISA,DEBIT,GOLD,CSCBANK SAL,,,LB,LBN,LEBANON
445960,VISA,DEBIT,CLASSIC,LEBANON AND GULF BANK SAL,+9611965000,http://www.lgbbank.com,LB,LBN,LEBANON
445994,VISA,DEBIT,PREPAID TRAVEL MONEY,"INTERPAYMENT SERVICES, LTD.",,,KW,KWT,KUWAIT
446011,VISA,CREDIT,PLATINUM,"ISRACARD, LTD.",,,IL,ISR,ISRAEL
446079,VISA,CREDIT,,BANK AL ETIHAD,,,JO,JOR,JORDAN
